V1,V2
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
39.1644989,-0.2526163
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
43.2882033,-8.389602
38.0631915,-6.6464309
38.0631915,-6.6464309
41.1980207,1.628035
41.1980207,1.628035
41.1980207,1.628035
41.1980207,1.628035
41.1980207,1.628035
41.1980207,1.628035
42.6341187,-8.564072
42.6341187,-8.564072
42.6341187,-8.564072
42.6341187,-8.564072
43.106386,-8.1242348
43.106386,-8.1242348
43.106386,-8.1242348
40.5450298,-3.4574079
39.0566787,-3.6217802
39.0566787,-3.6217802
45.6475488,9.6019578
45.805587,4.753184
45.805587,4.753184
41.1144048,-1.4144344
41.1144048,-1.4144344
37.3496802,-3.2936364
43.7026052,-1.0987388
43.7026052,-1.0987388
43.7026052,-1.0987388
43.7026052,-1.0987388
44.560317,2.25183
37.3256548,-3.5939254
39.6430923,-5.6464523
39.6430923,-5.6464523
39.6430923,-5.6464523
39.6430923,-5.6464523
40.7338056,0.7342734
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
43.2955357,-2.8849016
37.3206159,-3.331966
44.092193,6.235976
47.322047,5.04148
47.322047,5.04148
42.7168491,-8.7150831
47.09534,5.49081
47.09534,5.49081
45.912293,6.649262
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
38.954463,-5.8618982
51.5135872,7.4652981
51.5135872,7.4652981
37.2865803,-5.9242391
38.4446335,-4.8974549
38.4446335,-4.8974549
38.4446335,-4.8974549
38.4446335,-4.8974549
38.4446335,-4.8974549
46.3358009,2.798763
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.1581081,-2.6735412
43.421645,1.354479
43.421645,1.354479
43.862587,0.10053
43.862587,0.10053
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
43.1832096,-2.4715422
42.1257236,-1.1365014
42.1257236,-1.1365014
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
43.3983734,-3.822281
40.4424483,-4.5830789
40.7198031,-3.9196432
40.7198031,-3.9196432
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
38.9510438,-2.5383647
36.7580042,-5.5061788
36.7580042,-5.5061788
36.7580042,-5.5061788
41.5805938,1.7799034
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
38.4289804,-0.397816
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
37.9411415,-4.4963843
40.7058621,-3.427332
40.7058621,-3.427332
41.1759037,1.3270397
37.0793653,-5.6337983
37.0793653,-5.6337983
36.8527976,-6.0385235
36.8527976,-6.0385235
36.8527976,-6.0385235
36.8527976,-6.0385235
36.8527976,-6.0385235
36.8527976,-6.0385235
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
36.7707159,-2.797901
40.5932386,-4.1475748
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
40.7404915,-4.2128337
43.5065183,-6.8376549
43.5065183,-6.8376549
41.4146655,-1.4960571
37.6276545,-6.1725856
36.856029,-5.3226677
42.1518986,0.2224451
42.1518986,0.2224451
41.4805684,2.3147677
41.4805684,2.3147677
40.7351603,-3.5825347
40.7351603,-3.5825347
41.1921839,1.2064499
41.4387219,2.0126276
41.4387219,2.0126276
39.483918,-2.744386
39.4981947,-1.8964922
39.4476696,-2.0904246
40.473685,-3.6718324
40.473685,-3.6718324
40.473685,-3.6718324
41.3435678,1.3180042
41.3435678,1.3180042
42.3720357,1.605217
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.4080464,0.7408063
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
42.3190248,3.2281983
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
41.3225846,2.096263
39.3759745,-2.5713383
39.3759745,-2.5713383
39.5907504,-0.3031029
39.5907504,-0.3031029
39.5907504,-0.3031029
39.5907504,-0.3031029
39.5907504,-0.3031029
39.5907504,-0.3031029
39.5907504,-0.3031029
39.7082149,-3.4334296
37.0741908,-5.0976161
37.0741908,-5.0976161
37.0741908,-5.0976161
40.4130828,-4.4993148
40.4130828,-4.4993148
39.5139061,-2.9963089
39.5139061,-2.9963089
39.5139061,-2.9963089
41.2196699,1.534307
41.2196699,1.534307
41.2196699,1.534307
41.2196699,1.534307
41.2196699,1.534307
41.2196699,1.534307
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
38.8466878,-0.004663
40.4490213,-3.6866813
40.4490213,-3.6866813
37.3886862,-5.7217811
37.3886862,-5.7217811
37.3886862,-5.7217811
37.3886862,-5.7217811
37.3886862,-5.7217811
38.4500743,-2.0481401
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.2699329,-0.7125608
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
38.4764864,-0.7965933
43.2171554,-2.4109908
43.2171554,-2.4109908
40.21568,-6.8451504
42.600336,2.970433
42.600336,2.970433
42.600336,2.970433
42.600336,2.970433
42.600336,2.970433
42.600336,2.970433
42.600336,2.970433
41.1752824,1.2704491
38.854788,0.0172741
38.854788,0.0172741
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
38.8802788,-7.1636637
40.9344654,-5.4705726
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
37.2745048,-4.4883458
38.1381825,-6.8712888
48.9708759,2.3034849
38.9640047,-0.810357
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
43.3756036,-3.6767129
39.4611239,-8.478759
39.4611239,-8.478759
42.4610429,1.911519
42.4610429,1.911519
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
43.3028593,-2.9756534
48.989071,2.258451
48.989071,2.258451
43.1911698,-2.4950428
43.1911698,-2.4950428
43.3081107,-1.8912823
43.3081107,-1.8912823
43.3081107,-1.8912823
43.3081107,-1.8912823
43.4365326,-3.513613
40.7928063,-0.811547
39.1684378,-5.8841948
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
43.0165575,-2.5278399
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
41.5562225,1.8611011
37.3800349,-6.1328179
40.5652007,-6.7159532
37.6792827,-4.553698
37.6792827,-4.553698
